Name	gene	Chromosome	orf_classification
YNL227C	JJJ1	14	Verified
YNL226W		14	Dubious
YNL225C	CNM67	14	Verified
YNL224C	SQS1	14	Verified
YNL223W	ATG4	14	Verified
YNL222W	SSU72	14	Verified
YNL221C	POP1	14	Verified
YNL220W	ADE12	14	Verified
YNL219C	ALG9	14	Verified
YNL218W	MGS1	14	Verified
YNL217W	PPN2	14	Verified
YNL216W	RAP1	14	Verified
YNL215W	IES2	14	Verified
YNL214W	PEX17	14	Verified
YNL213C	RRG9	14	Verified
YNL212W	VID27	14	Verified
YNL211C	MRX7	14	Uncharacterized
YNL210W	MER1	14	Verified
YNL209W	SSB2	14	Verified
YNL208W		14	Verified
YNL207W	RIO2	14	Verified
YNL206C	RTT106	14	Verified
YNL205C		14	Dubious
YNL204C	SPS18	14	Verified
YNL203C		14	Dubious
YNL202W	SPS19	14	Verified
YNL201C	PSY2	14	Verified
YNL200C	NNR1	14	Verified
YNL199C	GCR2	14	Verified
YNL198C		14	Dubious
YNL197C	WHI3	14	Verified
YNL196C	SLZ1	14	Verified
YNL195C		14	Uncharacterized
YNL194C		14	Verified
YNL193W		14	Uncharacterized
YNL192W	CHS1	14	Verified
YNL191W	DUG3	14	Verified
YNL190W		14	Verified
YNL189W	SRP1	14	Verified
YNL188W	KAR1	14	Verified
YNL187W	SWT21	14	Verified
YNL186W	UBP10	14	Verified
YNL185C	MRPL19	14	Verified
YNL183C	NPR1	14	Verified
YNL182C	IPI3	14	Verified
YNL181W	PBR1	14	Uncharacterized
YNL180C	RHO5	14	Verified
YNL178W	RPS3	14	Verified
YNL177C	MRPL22	14	Verified
YNL176C	TDA7	14	Verified
YNL175C	NOP13	14	Verified
YNL174W		14	Dubious
YNL173C	MDG1	14	Verified
YNL172W	APC1	14	Verified
YNL171C		14	Dubious
YNL170W		14	Dubious
YNL169C	PSD1	14	Verified
YNL168C	FMP41	14	Uncharacterized
YNL167C	SKO1	14	Verified
YNL166C	BNI5	14	Verified
YNL165W		14	Uncharacterized
YNL164C	IBD2	14	Verified
YNL163C	RIA1	14	Verified
YNL162W-A		14	Uncharacterized
YNL162W	RPL42A	14	Verified
YNL161W	CBK1	14	Verified
YNL160W	YGP1	14	Verified
YNL159C	ASI2	14	Verified
YNL158W	PGA1	14	Verified
YNL157W	IGO1	14	Verified
YNL156C	NSG2	14	Verified
YNL155W	CUZ1	14	Verified
YNL154C	YCK2	14	Verified
YNL153C	GIM3	14	Verified
YNL152W	INN1	14	Verified
YNL151C	RPC31	14	Verified
YNL150W		14	Dubious
YNL149C	PGA2	14	Verified
YNL148C	ALF1	14	Verified
YNL147W	LSM7	14	Verified
YNL146C-A		14	Uncharacterized
YNL146W		14	Uncharacterized
YNL145W	MFA2	14	Verified
YNL144C		14	Uncharacterized
YNL144W-A		14	Dubious
YNL142W	MEP2	14	Verified
YNL141W	AAH1	14	Verified
YNL140C		14	Uncharacterized
YNL139C	THO2	14	Verified
YNL138W-A	YSF3	14	Verified
YNL138W	SRV2	14	Verified
YNL137C	NAM9	14	Verified
YNL136W	EAF7	14	Verified
YNL135C	FPR1	14	Verified
YNL134C		14	Verified
YNL133C	FYV6	14	Verified
YNL132W	KRE33	14	Verified
YNL131W	TOM22	14	Verified
YNL130C	CPT1	14	Verified
YNL130C-A	DGR1	14	Uncharacterized
YNL129W	NRK1	14	Verified
YNL128W	TEP1	14	Verified
YNL127W	FAR11	14	Verified
YNL126W	SPC98	14	Verified
YNL125C	ESBP6	14	Verified
YNL124W	NAF1	14	Verified
YNL123W	NMA111	14	Verified
YNL122C	MRP35	14	Verified
YNL121C	TOM70	14	Verified
YNL120C		14	Dubious
YNL119W	NCS2	14	Verified
YNL118C	DCP2	14	Verified
YNL117W	MLS1	14	Verified
YNL116W	DMA2	14	Verified
YNL115C		14	Uncharacterized
YNL114C		14	Dubious
YNL113W	RPC19	14	Verified
YNL112W	DBP2	14	Verified
YNL111C	CYB5	14	Verified
YNL110C	NOP15	14	Verified
YNL109W		14	Dubious
YNL108C		14	Verified
YNL107W	YAF9	14	Verified
YNL106C	INP52	14	Verified
YNL105W	RRT16	14	Dubious
YNL104C	LEU4	14	Verified
YNL103W-A		14	Dubious
YNL103W	MET4	14	Verified
YNL102W	POL1	14	Verified
YNL101W	AVT4	14	Verified
YNL100W	MIC27	14	Verified
YNL099C	OCA1	14	Verified
YNL098C	RAS2	14	Verified
YNL097C-B		14	Uncharacterized
YNL097C	PHO23	14	Verified
YNL097W-A		14	Dubious
YNL096C	RPS7B	14	Verified
YNL095C		14	Uncharacterized
YNL094W	APP1	14	Verified
YNL093W	YPT53	14	Verified
YNL092W		14	Verified
YNL091W	NST1	14	Verified
YNL090W	RHO2	14	Verified
YNL088W	TOP2	14	Verified
YNL087W	TCB2	14	Verified
YNL086W	SNN1	14	Verified
YNL085W	MKT1	14	Verified
YNL084C	END3	14	Verified
YNL083W	SAL1	14	Verified
YNL082W	PMS1	14	Verified
YNL081C	SWS2	14	Verified
YNL080C	EOS1	14	Verified
YNL079C	TPM1	14	Verified
YNL078W	NIS1	14	Verified
YNL077W	APJ1	14	Verified
YNL076W	MKS1	14	Verified
YNL075W	IMP4	14	Verified
YNL074C	MLF3	14	Verified
YNL073W	MSK1	14	Verified
YNL072W	RNH201	14	Verified
YNL071W	LAT1	14	Verified
YNL070W	TOM7	14	Verified
YNL069C	RPL16B	14	Verified
YNL068C	FKH2	14	Verified
YNL067W	RPL9B	14	Verified
YNL066W	SUN4	14	Verified
YNL065W	AQR1	14	Verified
YNL064C	YDJ1	14	Verified
YNL063W	MTQ1	14	Verified
YNL062C	GCD10	14	Verified
YNL061W	NOP2	14	Verified
YNL059C	ARP5	14	Verified
YNL058C		14	Uncharacterized
YNL057W		14	Dubious
YNL056W	OCA2	14	Verified
YNL055C	POR1	14	Verified
YNL054W	VAC7	14	Verified
YNL053W	MSG5	14	Verified
YNL052W	COX5A	14	Verified
YNL051W	COG5	14	Verified
YNL050C		14	Uncharacterized
YNL049C	SFB2	14	Verified
YNL048W	ALG11	14	Verified
YNL047C	SLM2	14	Verified
YNL046W		14	Uncharacterized
YNL045W	LAP2	14	Verified
YNL044W	YIP3	14	Verified
YNL043C		14	Dubious
YNL042W-B		14	Uncharacterized
YNL042W	BOP3	14	Verified
YNL041C	COG6	14	Verified
YNL040W		14	Verified
YNL039W	BDP1	14	Verified
YNL038W	GPI15	14	Verified
YNL037C	IDH1	14	Verified
YNL036W	NCE103	14	Verified
YNL035C		14	Verified
YNL018C		14	Uncharacterized
YNL034W		14	Uncharacterized
YNL019C		14	Uncharacterized
YNL020C	ARK1	14	Verified
YNL021W	HDA1	14	Verified
YNL022C	RCM1	14	Verified
YNL023C	FAP1	14	Verified
YNL024C	EFM6	14	Uncharacterized
YNL024C-A	KSH1	14	Verified
YNL025C	SSN8	14	Verified
YNL026W	SAM50	14	Verified
YNL027W	CRZ1	14	Verified
YNL028W		14	Dubious
YNL029C	KTR5	14	Verified
YNL030W	HHF2	14	Verified
YNL031C	HHT2	14	Verified
YNL032W	SIW14	14	Verified
YNL019C		14	Uncharacterized
YNL033W		14	Uncharacterized
YNL034W		14	Uncharacterized
YNL017C		14	Dubious
YNL016W	PUB1	14	Verified
YNL015W	PBI2	14	Verified
YNL014W	HEF3	14	Verified
YNL013C		14	Dubious
YNL012W	SPO1	14	Verified
YNL011C		14	Uncharacterized
YNL010W	PYP1	14	Verified
YNL009W	IDP3	14	Verified
YNL008C	ASI3	14	Verified
YNL007C	SIS1	14	Verified
YNL006W	LST8	14	Verified
YNL005C	MRP7	14	Verified
YNL004W	HRB1	14	Verified
YNL003C	PET8	14	Verified
YNL002C	RLP7	14	Verified
YNL001W	DOM34	14	Verified
YNR001C	CIT1	14	Verified
YNR001W-A		14	Dubious
YNR002C	ATO2	14	Verified
YNR003C	RPC34	14	Verified
YNR003W-A		14	Dubious
YNR004W	SWM2	14	Verified
YNR005C		14	Dubious
YNR006W	VPS27	14	Verified
YNR007C	ATG3	14	Verified
YNR008W	LRO1	14	Verified
YNR009W	NRM1	14	Verified
YNR010W	CSE2	14	Verified
YNR011C	PRP2	14	Verified
YNR012W	URK1	14	Verified
YNR013C	PHO91	14	Verified
YNR014W		14	Uncharacterized
YNR015W	SMM1	14	Verified
YNR016C	ACC1	14	Verified
YNR017W	TIM23	14	Verified
YNR018W	RCF2	14	Verified
YNR019W	ARE2	14	Verified
YNR020C	ATP23	14	Verified
YNR021W		14	Uncharacterized
YNR022C	MRPL50	14	Verified
YNR023W	SNF12	14	Verified
YNR024W	MPP6	14	Verified
YNR025C		14	Dubious
YNR026C	SEC12	14	Verified
YNR027W	BUD17	14	Verified
YNR028W	CPR8	14	Verified
YNR029C		14	Uncharacterized
YNR030W	ALG12	14	Verified
YNR031C	SSK2	14	Verified
YNR032W	PPG1	14	Verified
YNR032C-A	HUB1	14	Verified
YNR033W	ABZ1	14	Verified
YNR034W	SOL1	14	Verified
YNR034W-A	EGO4	14	Verified
YNR035C	ARC35	14	Verified
YNR036C	MRPS12	14	Verified
YNR037C	RSM19	14	Verified
YNR038W	DBP6	14	Verified
YNR039C	ZRG17	14	Verified
YNR040W	MRX15	14	Verified
YNR041C	COQ2	14	Verified
YNR042W		14	Dubious
YNR043W	MVD1	14	Verified
YNR044W	AGA1	14	Verified
YNR045W	PET494	14	Verified
YNR046W	TRM112	14	Verified
YNR047W	FPK1	14	Verified
YNR048W		14	Verified
YNR049C	MSO1	14	Verified
YNR050C	LYS9	14	Verified
YNR051C	BRE5	14	Verified
YNR052C	POP2	14	Verified
YNR053C	NOG2	14	Verified
YNR054C	ESF2	14	Verified
YNR055C	HOL1	14	Verified
YNR057C	BIO4	14	Verified
YNR058W	BIO3	14	Verified
YNR059W	MNT4	14	Verified
YNR060W	FRE4	14	Verified
YNR061C		14	Verified
YNR062C	PUL3	14	Verified
YNR063W	PUL4	14	Verified
YNR064C		14	Verified
YNR065C		14	Uncharacterized
YNR067C	DSE4	14	Verified
YNR068C		14	Uncharacterized
YNR069C	BSC5	14	Verified
YNR070W	PDR18	14	Verified
YNR071C		14	Uncharacterized
YNR072W	HXT17	14	Verified
YNR073C	MAN2	14	Verified
YNR074C	AIF1	14	Verified
YNR075W	COS10	14	Verified
YOL161C	PAU20	14	Verified
YDR543C		14	Dubious
YNL337W		11	Dubious
YNR075C-A		11	Uncharacterized
YKL222C		11	Verified
YKL221W	MCH2	11	Verified
YKL220C	FRE2	11	Verified
YKL219W	COS9	11	Verified
YKL218C	SRY1	11	Verified
YKL217W	JEN1	11	Verified
YKL216W	URA1	11	Verified
YKL215C	OXP1	11	Verified
YKL214C	YRA2	11	Verified
YKL213C	DOA1	11	Verified
YKL212W	SAC1	11	Verified
YKL211C	TRP3	11	Verified
YKL210W	UBA1	11	Verified
YKL209C	STE6	11	Verified
YKL208W	CBT1	11	Verified
YKL207W	EMC3	11	Verified
YKL206C	ADD66	11	Verified
YKL205W	LOS1	11	Verified
YKL204W	EAP1	11	Verified
YKL203C	TOR2	11	Verified
YKL201C	MNN4	11	Verified
YKL198C	PTK1	11	Verified
YKL197C	PEX1	11	Verified
YKL196C	YKT6	11	Verified
YKL195W	MIA40	11	Verified
YKL194C	MST1	11	Verified
YKL193C	SDS22	11	Verified
YKL192C	ACP1	11	Verified
YKL191W	DPH2	11	Verified
YKL190W	CNB1	11	Verified
YKL189W	HYM1	11	Verified
YKL188C	PXA2	11	Verified
YKL187C	FAT3	11	Verified
YKL186C	MTR2	11	Verified
YKL185W	ASH1	11	Verified
YKL184W	SPE1	11	Verified
YKL183C-A		11	Uncharacterized
YKL183W	LOT5	11	Verified
YKL182W	FAS1	11	Verified
YKL181W	PRS1	11	Verified
YKL180W	RPL17A	11	Verified
YKL179C	COY1	11	Verified
YKL178C	STE3	11	Verified
YKL177W		11	Dubious
YKL176C	LST4	11	Verified
YKL175W	ZRT3	11	Verified
YKL174C	TPO5	11	Verified
YKL173W	SNU114	11	Verified
YKL172W	EBP2	11	Verified
YKL171W	NNK1	11	Verified
YKL170W	MRPL38	11	Verified
YKL169C		11	Dubious
YKL168C	KKQ8	11	Verified
YKL167C	MRP49	11	Verified
YKL166C	TPK3	11	Verified
YKL165C-A		11	Dubious
YKL165C	MCD4	11	Verified
YKL164C	PIR1	11	Verified
YKL163W	PIR3	11	Verified
YKL162C-A		11	Dubious
YKL162C		11	Uncharacterized
YKL161C	KDX1	11	Verified
YKL160W	ELF1	11	Verified
YKL159C	RCN1	11	Verified
YKL157W	APE2	11	Verified
YKL156W	RPS27A	11	Verified
YKL156C-A		11	Dubious
YKL155C	RSM22	11	Verified
YKL154W	SRP102	11	Verified
YKL153W		11	Dubious
YKL152C	GPM1	11	Verified
YKL151C	NNR2	11	Verified
YKL150W	MCR1	11	Verified
YKL149C	DBR1	11	Verified
YKL148C	SDH1	11	Verified
YKL147C		11	Dubious
YKL146W	AVT3	11	Verified
YKL145W	RPT1	11	Verified
YKL145W-A		11	Dubious
YKL144C	RPC25	11	Verified
YKL143W	LTV1	11	Verified
YKL142W	MRP8	11	Verified
YKL141W	SDH3	11	Verified
YKL140W	TGL1	11	Verified
YKL139W	CTK1	11	Verified
YKL138C-A	HSK3	11	Verified
YKL138C	MRPL31	11	Verified
YKL137W	CMC1	11	Verified
YKL136W		11	Dubious
YKL135C	APL2	11	Verified
YKL134C	OCT1	11	Verified
YKL133C	RCI50	11	Uncharacterized
YKL132C	RMA1	11	Verified
YKL131W		11	Dubious
YKL130C	SHE2	11	Verified
YKL129C	MYO3	11	Verified
YKL128C	PMU1	11	Verified
YKL127W	PGM1	11	Verified
YMR105C	PGM2	11	Verified
YKL126W	YPK1	11	Verified
YKL125W	RRN3	11	Verified
YKL124W	SSH4	11	Verified
YKL122C	SRP21	11	Verified
YKL121W	DGR2	11	Uncharacterized
YKL120W	OAC1	11	Verified
YKL119C	VPH2	11	Verified
YKL118W		11	Dubious
YKL117W	SBA1	11	Verified
YKL116C	PRR1	11	Verified
YKL115C		11	Dubious
YKL114C	APN1	11	Verified
YKL113C	RAD27	11	Verified
YKL112W	ABF1	11	Verified
YKL111C		11	Dubious
YKL110C	KTI12	11	Verified
YKL109W	HAP4	11	Verified
YKL108W	SLD2	11	Verified
YKL107W		11	Verified
YKL106C-A		11	Uncharacterized
YKL106W	AAT1	11	Verified
YKL105C	SEG2	11	Verified
YKL104C	GFA1	11	Verified
YKL104W-A		11	Verified
YKL103C	APE1	11	Verified
YKL101W	HSL1	11	Verified
YKL100C	YPF1	11	Verified
YKL100W-A		11	Dubious
YKL099C	UTP11	11	Verified
YKL098W	MTC2	11	Verified
YKL097C		11	Uncharacterized
YKL096C-B		11	Uncharacterized
YKL096W-A	CWP2	11	Verified
YKL096W	CWP1	11	Verified
YKL095W	YJU2	11	Verified
YKL094W	YJU3	11	Verified
YKL093W	MBR1	11	Verified
YKL092C	BUD2	11	Verified
YKL091C		11	Verified
YKL090W	CUE2	11	Verified
YKL089W	MIF2	11	Verified
YKL088W	CAB3	11	Verified
YKL087C	CYT2	11	Verified
YKL086W	SRX1	11	Verified
YKL085W	MDH1	11	Verified
YKL084W	HOT13	11	Verified
YKL082C	RRP14	11	Verified
YKL081W	TEF4	11	Verified
YKL080W	VMA5	11	Verified
YKL079W	SMY1	11	Verified
YKL078W	DHR2	11	Verified
YKL077W	PSG1	11	Verified
YKL076C	PSY1	11	Dubious
YKL075C		11	Uncharacterized
YKL074C	MUD2	11	Verified
YKL073W	LHS1	11	Verified
YKL072W	STB6	11	Verified
YKL071W		11	Verified
YKL069W		11	Verified
YKL068W-A		11	Uncharacterized
YKL068W	NUP100	11	Verified
YKL067W	YNK1	11	Verified
YKL065W-A	DPC7	11	Verified
YKL065C	YET1	11	Verified
YKL064W	MNR2	11	Verified
YKL063C		11	Uncharacterized
YKL062W	MSN4	11	Verified
YKL061W	BLI1	11	Verified
YKL060C	FBA1	11	Verified
YKL059C	MPE1	11	Verified
YKL058W	TOA2	11	Verified
YKL057C	NUP120	11	Verified
YKL056C	TMA19	11	Verified
YKL055C	OAR1	11	Verified
YKL054C	DEF1	11	Verified
YKL053C-A	MDM35	11	Verified
YKL053W		11	Dubious
YKL052C	ASK1	11	Verified
YKL051W	SFK1	11	Verified
YKL050C		11	Verified
YKL049C	CSE4	11	Verified
YKL048C	ELM1	11	Verified
YKL047W	ANR2	11	Verified
YKL046C	DCW1	11	Verified
YKL045W	PRI2	11	Verified
YKL044W	MMO1	11	Verified
YKL043W	PHD1	11	Verified
YKL042W	SPC42	11	Verified
YKL041W	VPS24	11	Verified
YKL040C	NFU1	11	Verified
YKL039W	PTM1	11	Verified
YKL038W	RGT1	11	Verified
YKL037W	AIM26	11	Verified
YKL036C		11	Dubious
YKL035W	UGP1	11	Verified
YKL034W	TUL1	11	Verified
YKL033W-A		11	Verified
YKL033W	TTI1	11	Verified
YKL032C	IXR1	11	Verified
YKL031W		11	Dubious
YKL029C	MAE1	11	Verified
YKL028W	TFA1	11	Verified
YKL027W	TCD2	11	Verified
YKL026C	GPX1	11	Verified
YKL025C	PAN3	11	Verified
YKL024C	URA6	11	Verified
YKL023C-A	MIN9	11	Verified
YKL023W	SKA1	11	Verified
YKL022C	CDC16	11	Verified
YKL021C	MAK11	11	Verified
YKL020C	SPT23	11	Verified
YKL019W	RAM2	11	Verified
YKL018C-A	MCO12	11	Uncharacterized
YKL018W	SWD2	11	Verified
YKL017C	HCS1	11	Verified
YKL016C	ATP7	11	Verified
YKL015W	PUT3	11	Verified
YKL014C	URB1	11	Verified
YKL013C	ARC19	11	Verified
YKL012W	PRP40	11	Verified
YKL011C	CCE1	11	Verified
YKL010C	UFD4	11	Verified
YKL009W	MRT4	11	Verified
YKL008C	LAC1	11	Verified
YKL007W	CAP1	11	Verified
YKL006C-A	SFT1	11	Verified
YKL006W	RPL14A	11	Verified
YKL005C	BYE1	11	Verified
YKL004W	AUR1	11	Verified
YKL003C	MRP17	11	Verified
YKL002W	DID4	11	Verified
YKL001C	MET14	11	Verified
YKR001C	VPS1	11	Verified
YKR002W	PAP1	11	Verified
YKR003W	OSH6	11	Verified
YKR004C	ECM9	11	Verified
YKR005C		11	Uncharacterized
YKR006C	MRPL13	11	Verified
YKR007W	MEH1	11	Verified
YKR008W	RSC4	11	Verified
YKR009C	FOX2	11	Verified
YKR010C	TOF2	11	Verified
YKR011C		11	Verified
YKR013W	PRY2	11	Verified
YKR014C	YPT52	11	Verified
YKR015C		11	Uncharacterized
YKR016W	MIC60	11	Verified
YKR017C	HEL1	11	Verified
YKR018C		11	Verified
YKR019C	IRS4	11	Verified
YKR020W	VPS51	11	Verified
YKR021W	ALY1	11	Verified
YKR022C	NTR2	11	Verified
YKR023W	RQT4	11	Verified
YKR024C	DBP7	11	Verified
YKR025W	RPC37	11	Verified
YKR026C	GCN3	11	Verified
YKR027W	BCH2	11	Verified
YKR028W	SAP190	11	Verified
YKR029C	SET3	11	Verified
YKR030W	GMH1	11	Verified
YKR031C	SPO14	11	Verified
YKR032W		11	Uncharacterized
YKR033C		11	Dubious
YKR034W	DAL80	11	Verified
YKR035C	OPI8	11	Dubious
YKR035W-A	DID2	11	Verified
YKR036C	CAF4	11	Verified
YKR037C	SPC34	11	Verified
YKR038C	KAE1	11	Verified
YKR039W	GAP1	11	Verified
YKR041W		11	Verified
YKR042W	UTH1	11	Verified
YKR043C	SHB17	11	Verified
YKR044W	UIP5	11	Verified
YKR045C		11	Uncharacterized
YKR046C	PLN1	11	Verified
YKR048C	NAP1	11	Verified
YKR049C	FMP46	11	Verified
YKR050W	TRK2	11	Verified
YKR051W	HFL1	11	Verified
YKR052C	MRS4	11	Verified
YKR053C	YSR3	11	Verified
YKR054C	DYN1	11	Verified
YKR055W	RHO4	11	Verified
YKR057W	RPS21A	11	Verified
YKR058W	GLG1	11	Verified
YKR059W	TIF1	11	Verified
YKR060W	UTP30	11	Verified
YKR061W	KTR2	11	Verified
YKR062W	TFA2	11	Verified
YKR063C	LAS1	11	Verified
YKR064W	OAF3	11	Verified
YKR065C	PAM17	11	Verified
YKR066C	CCP1	11	Verified
YKR067W	GPT2	11	Verified
YKR068C	BET3	11	Verified
YKR069W	MET1	11	Verified
YKR070W		11	Uncharacterized
YKR071C	DRE2	11	Verified
YKR072C	SIS2	11	Verified
YKR074W	AIM29	11	Verified
YKR075C		11	Uncharacterized
YKR075W-A		11	Dubious
YKR076W	ECM4	11	Verified
YKR077W	MSA2	11	Verified
YKR078W		11	Verified
YKR079C	TRZ1	11	Verified
YKR080W	MTD1	11	Verified
YKR081C	RPF2	11	Verified
YKR082W	NUP133	11	Verified
YKR083C	DAD2	11	Verified
YKR084C	HBS1	11	Verified
YKR085C	MRPL20	11	Verified
YKR086W	PRP16	11	Verified
YKR087C	OMA1	11	Verified
YKR088C	TVP38	11	Verified
YKR089C	TGL4	11	Verified
YKR090W	PXL1	11	Verified
YKR091W	SRL3	11	Verified
YKR092C	SRP40	11	Verified
YKR093W	PTR2	11	Verified
YKR094C	RPL40B	11	Verified
YKR095W	MLP1	11	Verified
YKR095W-A	PCC1	11	Verified
YKR096W	ESL2	11	Verified
YKR097W	PCK1	11	Verified
YKR098C	UBP11	11	Verified
YKR099W	BAS1	11	Verified
YKR100C	SKG1	11	Verified
YKR101W	SIR1	11	Verified
YCL073C	GEX1	11	Verified
YOR256C	TRE2	15	Verified
YOR257W	CDC31	15	Verified
YOR258W	HNT3	15	Verified
YOR259C	RPT4	15	Verified
YOR260W	GCD1	15	Verified
YOR261C	RPN8	15	Verified
YOR262W	GPN2	15	Verified
YOR263C		15	Dubious
YOR264W	DSE3	15	Verified
YOR265W	RBL2	15	Verified
YOR266W	PNT1	15	Verified
YOR267C	HRK1	15	Verified
YOR268C		15	Uncharacterized
YOR269W	PAC1	15	Verified
YOR270C	VPH1	15	Verified
YOR271C	FSF1	15	Uncharacterized
YOR272W	YTM1	15	Verified
YOR273C	TPO4	15	Verified
YOR274W	MOD5	15	Verified
YOR275C	RIM20	15	Verified
YOR276W	CAF20	15	Verified
YOR277C		15	Dubious
YOR278W	HEM4	15	Verified
YOR279C	RFM1	15	Verified
YOR280C	FSH3	15	Verified
YOR281C	PLP2	15	Verified
YOR282W		15	Dubious
YOR283W		15	Verified
YOR284W	HUA2	15	Verified
YOR285W	RDL1	15	Verified
YOR286W	RDL2	15	Verified
YOR287C	RRP36	15	Verified
YOR288C	MPD1	15	Verified
YOR289W		15	Uncharacterized
YOR290C	SNF2	15	Verified
YOR291W	YPK9	15	Verified
YOR292C		15	Uncharacterized
YOR293W	RPS10A	15	Verified
YOR294W	RRS1	15	Verified
YOR295W	UAF30	15	Verified
YOR296W		15	Uncharacterized
YOR297C	TIM18	15	Verified
YOR298W	MUM3	15	Verified
YOR298C-A	MBF1	15	Verified
YOR299W	BUD7	15	Verified
YOR300W		15	Dubious
YOR301W	RAX1	15	Verified
YOR302W		15	Verified
YOR303W	CPA1	15	Verified
YOR304W	ISW2	15	Verified
YOR304C-A	BIL1	15	Verified
YOR305W	RRG7	15	Verified
YOR306C	MCH5	15	Verified
YOR307C	SLY41	15	Verified
YOR308C	SNU66	15	Verified
YOR309C		15	Dubious
YOR310C	NOP58	15	Verified
YOR311C	DGK1	15	Verified
YOR312C	RPL20B	15	Verified
YOR313C	SPS4	15	Verified
YOR314W-A		15	Dubious
YOR315W	SFG1	15	Verified
YOR316C	COT1	15	Verified
YOR316C-A		15	Uncharacterized
YOR317W	FAA1	15	Verified
YOR318C		15	Dubious
YOR319W	HSH49	15	Verified
YOR320C	GNT1	15	Verified
YOR321W	PMT3	15	Verified
YOR322C	LDB19	15	Verified
YOR323C	PRO2	15	Verified
YOR324C	FRT1	15	Verified
YOR325W		15	Dubious
YOR326W	MYO2	15	Verified
YOR327C	SNC2	15	Verified
YOR328W	PDR10	15	Verified
YOR329C	SCD5	15	Verified
YOR329W-A		15	Dubious
YOR330C	MIP1	15	Verified
YOR331C		15	Dubious
YOR332W	VMA4	15	Verified
YOR333C		15	Dubious
YOR334W	MRS2	15	Verified
YOR335C	ALA1	15	Verified
YOR335W-A		15	Dubious
YOR336W	KRE5	15	Verified
YOR337W	TEA1	15	Verified
YOR338W		15	Uncharacterized
YOR339C	UBC11	15	Verified
YOR340C	RPA43	15	Verified
YOR341W	RPA190	15	Verified
YOR342C		15	Verified
YOR344C	TYE7	15	Verified
YOR346W	REV1	15	Verified
YOR347C	PYK2	15	Verified
YOR348C	PUT4	15	Verified
YOR349W	CIN1	15	Verified
YOR350C	MNE1	15	Verified
YOR351C	MEK1	15	Verified
YOR352W	TFB6	15	Verified
YOR353C	SOG2	15	Verified
YOR354C	MSC6	15	Verified
YOR355W	GDS1	15	Verified
YOR356W	CIR2	15	Verified
YOR357C	SNX3	15	Verified
YOR358W	HAP5	15	Verified
YOR359W	VTS1	15	Verified
YOR360C	PDE2	15	Verified
YOR361C	PRT1	15	Verified
YOR362C	PRE10	15	Verified
YOR363C	PIP2	15	Verified
YOR364W		15	Dubious
YOR365C		15	Uncharacterized
YOR366W		15	Dubious
YOR367W	SCP1	15	Verified
YOR368W	RAD17	15	Verified
YOR369C	RPS12	15	Verified
YOR370C	MRS6	15	Verified
YOR371C	GPB1	15	Verified
YOR372C	NDD1	15	Verified
YOR373W	NUD1	15	Verified
YOR374W	ALD4	15	Verified
YOR375C	GDH1	15	Verified
YOR376W		15	Uncharacterized
YOR377W	ATF1	15	Verified
YOR378W	AMF1	15	Verified
YOR379C		15	Dubious
YOR380W	RDR1	15	Verified
YOR381W	FRE3	15	Verified
YOR381W-A		15	Uncharacterized
YOR382W	FIT2	15	Verified
YOR383C	FIT3	15	Verified
YOR384W	FRE5	15	Verified
YOR385W		15	Uncharacterized
YOR386W	PHR1	15	Verified
YOR387C		15	Uncharacterized
YPL278C		15	Uncharacterized
YPL279C	FEX2	15	Verified
YMR322C	SNO4	15	Verified
YOR391C	HSP33	15	Verified
YPL280W	HSP32	15	Verified
YOR392W		15	Dubious
YMR323W	ERR3	15	Verified
YOR393W	ERR1	15	Verified
YPL281C	ERR2	15	Verified
YMR324C		15	Dubious
YMR325W	PAU19	15	Verified
YOR254C	SEC63	15	Verified
YOR253W	NAT5	15	Verified
YOR252W	TMA16	15	Verified
YOR251C	TUM1	15	Verified
YOR250C	CLP1	15	Verified
YOR249C	APC5	15	Verified
YOR244W	ESA1	15	Verified
YNL337W		16	Dubious
YCR104W	PAU3	16	Verified
YMR325W	PAU19	16	Verified
YOR394W	PAU21	16	Verified
YPL282C	PAU22	16	Verified
YMR324C		16	Dubious
YMR322C	SNO4	16	Verified
YOR390W	FEX1	16	Verified
YOR389W		16	Uncharacterized
YOR388C	FDH1	16	Verified
YPL273W	SAM4	16	Verified
YPL272C	PBI1	16	Uncharacterized
YPL271W	ATP15	16	Verified
YPL270W	MDL2	16	Verified
YPL269W	KAR9	16	Verified
YPL268W	PLC1	16	Verified
YPL267W	ACM1	16	Verified
YPL266W	DIM1	16	Verified
YPL265W	DIP5	16	Verified
YPL264C		16	Uncharacterized
YPL263C	KEL3	16	Verified
YPL262W	FUM1	16	Verified
YPL261C		16	Uncharacterized
YPL260W	CUB1	16	Verified
YPL259C	APM1	16	Verified
YPL258C	THI21	16	Verified
YPL256C	CLN2	16	Verified
YPL255W	BBP1	16	Verified
YPL254W	HFI1	16	Verified
YPL253C	VIK1	16	Verified
YPL252C	YAH1	16	Verified
YPL251W		16	Dubious
YPL250C	ATG41	16	Verified
YPL249C-A	RPL36B	16	Verified
YPL250W-A		16	Dubious
YPL249C	GYP5	16	Verified
YPL248C	GAL4	16	Verified
YPL247C		16	Uncharacterized
YPL246C	RBD2	16	Verified
YPL245W		16	Uncharacterized
YPL244C	HUT1	16	Verified
YPL243W	SRP68	16	Verified
